operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Arcade,"See if you can avoid from tapping the black tiles, you can choose to play in a few playing modes. May it be the classic one or maybe arcade, Zen or bomb mode. ,See if you can tap all of them and avoid the rest on time. This game requires your full attention and it improves your coordination and concentration. We hope you will have fun playing it. Thank you.",,,"  5,000 - 10,000  ",23-Feb-16,1.5, 3.1M  ,,61,2.8,Piano Tiles 2016
      2.2 and up    ,Action,"Can you figure out how to kill all of the stickman? There are several levels to this complex game, and use your intelligence ! Click Click Click!!!",,,"  1,000 - 5,000  ",25-Feb-16,1, 2.1M  ,,67,3.6,Death Came
      2.3 and up    ,Simulation,"By performing amazing stunts like the backflip and the three sixty can be achieved higher points!,Dig the fields and forest roads on with your cool motorcycle!,Try to crash the other motorbike driver!,Follow the road and test your motorbike high speed!,Downhill uphill are guaranteed!,Try with a wheel pulled up over the hill to go!,Look at you with different camera perspectives!,Have great fun with this amazing motocross simulation game!",,,"  1,000 - 5,000  ",18-Feb-16,1, 41M  ,,28,3.4,Motocross Country Simulator
      2.0 and up    ,Strategy,"Game Maker is a brand new Android app that creates amazing games without programming.,Create your new game with Game Maker ,Features of Game Maker :,Create runner/ platformer games,Create shooter style games e.g space shooter,Create jumper style games.,Create smasher games e.g ant smasher,Share and rate buttons,No coding required.Just fill the details and select images then generate your game.,More game types to be added soon.,Download Game Maker  free on Google Play,For any queries on Game Maker , contact us using our email address below.,All images used in Game Maker  are freely available on opengameart.org",,,"  1,000 - 5,000  ",19-Feb-16,, 13M  ,,91,3.8,Game Maker
      3.0 and up    ,Puzzle,"Перед вами игра, представляющая из себя новую серию приключений головоломок Troll Face Quest, где на каждом уровне вам предстоит отыскать нужную последовательность действий для того, чтобы перейти на следующий уровень и разгадать головоломку. Каждый раз вам нужно будет найти скрытые предметы Troll Face, или разгадать головоломку, а у каждого уровня непредсказуемое и смешное окончание. Вам предстоит побывать в различных ситуациях и ваша задача выйти из головоломок смешным образом. Скачивайте игру Troll Face Quest и уже через пару минут вы окажетесь сапером разминирующим бомбу или преступником взламывающим головоломный пароль от сейфа. Погрузитесь в мир интернет-мемов с помощью нашей новой головоломки для андроид Troll Face Quest!,Before you play, representing a new series of adventure puzzles Troll Face Quest, where each level you have to find the right sequence of actions in order to go to the next level and solve the puzzle. Each time you need to find hidden objects Troll Face, or solve the puzzle, and each level of the unpredictable and funny ending. You will visit a variety of situations, and your job is to get out of the puzzle funny way. Download game Troll Face Quest and after a couple of minutes you will be cleared bomb sapper or criminal puzzling to crack the password of the safe. Immerse yourself in the world of internet memes with our new puzzle for Android Troll Face Quest!",,,"  50,000 - 100,000  ",15-Feb-16, 1.0.7  , 49M  ,,"2,961",4.4,Troll Face Quest 3D
      2.3 and up    ,Puzzle,"Mod Simpsons Craft - Minecraft,The best collection of Mod Simpsons Craft - Minecraft example with HD Quality.,Customise your device everyday with a Mod Simpsons Craft - Minecraft wallpaper,AWESOME FEATURES:,+ HD quality images,+ Puzzle,+ New wallpapers,+ Update new wallpapers daily.,+ Set Picture as wallpaper,A ton thanks for the Minecraft community for the great fan artwork!!,This is an unofficial free fan / parody app. Any content not owned by this developer belongs to their respective owners. We believe the images fall under fair use doctrine as they are reduced size and excerpted for informational purposes. If you would like to request removal of an image of our collection for copyright reasons, feel free to contact us and we will be happy to oblige.",,,"  5,000 - 10,000  ",24-Feb-16,1, 6.3M  ,,168,2.6,Mod Simpsons Craft
      1.6 and up    ,Adventure,"Ramon World this fun and amazing adventure game is better than ever and will surely be what you are looking for. ,Like side scrolling adventure that will rock you through 48 levels of challenging running and jumping retro platformer like style.,• Explore beautiful and magical landscapes, with more coming soon!,• Retro platformer/side-scroller gameplay,• Defeat 8 Bosses,• Addictive Game, Use with Moderation!,• Lots of Challenging Levels,• Great Graphics",,,"  1,000 - 5,000  ",29-Feb-16,3, 20M  ,,396,3.9,Ramon World
      2.3 and up    ,Puzzle,Escape Games Day-228 is a point and click escape game developed by JoyArrows.It has contains three natural rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the Lapis Room Escape.Use your smart skills.All the best.Have more fun.,,,"  500 - 1,000  ",2-Mar-16, v1.0.0  , 1.7M  ,,73,4.7,Escape Games Day-228
      2.3 and up    ,Casual,"Unicorn Care - Mane Braiding,So you did the horse braiding and the normal braiding salon and are bored? Then now we have a good sequel! Unicorn braiding! This is the spa braiding salon for unicorns! Become a very special magical hairdresser special for unicorns. Braid the mane of the cute unicorn and give the unicorn an even more special braided hairstyle! First brush the mane of the unicorn and then start braiding! You can follow a tutorial so you can make the most beautiful magical braided hairdos for unicorns. This you cannot learn on horse camp or on your own stable, there are no unicorns, but in this game you can! Make normal braids and then make button braids or knob braids. You can also choose to make a special running braid for unicorns!,In updates we will give you also: continental braid, scalloped mane, french braid. There are enoug hairstyles for your unicorn!  This stable is a sort of beauty salon for unicorns!,Features of Unicorn Care - Mane Braidingg:,❤ Learn different and magical braid hairstyles,❤ Become a groom for unicorns,❤ A hair salon game for magical unicorns in the stable!,❤ We will update the game with more different braid hairdo’s,❤ Take care of your own unicorn, brush and braid the hair,❤ Easy to play for all kids,Every equestrian needs to know how to brush, braid and make a bun or knotted up the mane of your horse, but in this game you can do it for special unicorns.,        ,Unicorn Care - Mane Braiding is a game from Top Girl games and one of the virtual unicorn braiding games of 2016. We publish many different easy to play girl games apps. We hope you will enjoy our Unicorn Care - Mane Braiding game and we hope you give us the love by liking our Facebook page or follow us on twitter or Instagram. So we can keep you up to date on our horses, hairdresser, pony and unicorns games.,★ Facebook - ,https://www.facebook.com/LadiesDressUp,★ Twitter - ,https://twitter.com/ladiesdressup,★ Instagram - ,https://instagram.com/TopGirlGames",,,"  1,000 - 5,000  ",26-Feb-16,1, 35M  ,,15,3.8,Unicorn Care - Mane Braiding
      2.3 and up    ,Puzzle,Escape Games Day-227 is a point and click escape game developed by JoyArrows.It has contains three rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the game.Use your smart skills.All the best.Have more fun.,,,"  1,000 - 5,000  ",2-Mar-16, v1.0.1  , 1.8M  ,,82,4.2,Escape Games Day-227
      2.3 and up    ,Puzzle,Escape Games Day-226 is a point and click escape game developed by JoyArrows.It has contains three natural rooms.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the dog rescue.Use your smart skills.All the best.Have more fun.,,,"  1,000 - 5,000  ",29-Feb-16, v1.0.0  , 1.8M  ,,75,4.4,Escape Games Day-226
      2.2 and up    ,Casino,"Danh bai online Tang Xu là nơi hội tụ các cao thủ chơi bài hàng đầu Việt Nam. Bạn có thể chơi nhiều thể loại game bài hot nhất hiện nay như: tiến lên miền nam, sâm, phỏm, chắn,xì tố, poker, mậu binh, xì dzách, ba cây, liêng...,Ngoài ra bạn còn có thể chơi cờ tướng, cờ úp, xèng. ,Chơi game hoàn toàn miễn phí và nhận nhiều xu thưởng hàng ngày. Hãy tải ngay nhé các bạn!",,,"  5,000 - 10,000  ",1-Mar-16, 0.8.92  , 11M  ,,301,4.3,Danh bai online Tang Xu
